#start
#stop
# omega	 amplitude	 phase
611.04	1.06786e-15	-0.586559
611.197	1.05844e-15	-0.621857
611.354	1.04746e-15	-0.656899
611.511	1.0345e-15	-0.691677
611.668	1.02022e-15	-0.726345
611.825	1.00432e-15	-0.760905
611.982	9.86904e-16	-0.795149
612.139	9.67889e-16	-0.829138
612.296	9.4748e-16	-0.862746
612.453	9.2553e-16	-0.896083
612.611	9.02312e-16	-0.928987
612.768	8.77801e-16	-0.961369
612.925	8.51823e-16	-0.993337
613.082	8.24867e-16	-1.02474
613.239	7.96516e-16	-1.05533
613.396	7.67053e-16	-1.0854
613.553	7.36665e-16	-1.11433
613.71	7.05237e-16	-1.14255
613.867	6.72868e-16	-1.16942
614.024	6.39663e-16	-1.19469
614.181	6.05808e-16	-1.21861
614.338	5.71072e-16	-1.24045
614.496	5.3577e-16	-1.26007
614.653	5.00119e-16	-1.27635
614.81	4.64068e-16	-1.28945
614.967	4.27816e-16	-1.2979
615.124	3.91424e-16	-1.30028
615.281	3.55298e-16	-1.29517
615.438	3.1955e-16	-1.27993
615.595	2.84787e-16	-1.25157
615.752	2.51372e-16	-1.20466
615.909	2.19898e-16	-1.13272
616.066	1.92046e-16	-1.026
616.223	1.69297e-16	-0.876232
616.38	1.54208e-16	-0.679615
616.538	1.48783e-16	-0.450768
616.695	1.54208e-16	-0.223497
616.852	1.69326e-16	-0.0301613
617.009	1.91314e-16	0.117778
617.166	2.18199e-16	0.221278
617.323	2.48043e-16	0.291586
617.48	2.7963e-16	0.338189
617.637	3.1227e-16	0.366178
617.794	3.45362e-16	0.381557
617.951	3.78659e-16	0.38684
618.108	4.11711e-16	0.385192
618.265	4.44419e-16	0.37733
618.423	4.76701e-16	0.365797
618.58	5.08239e-16	0.350374
618.737	5.39003e-16	0.332306
618.894	5.68991e-16	0.312262
619.051	5.98084e-16	0.29038
619.208	6.26119e-16	0.266794
619.365	6.5322e-16	0.242069
619.522	6.79239e-16	0.216257
619.679	7.03986e-16	0.18965
619.836	7.27603e-16	0.162408
619.993	7.49964e-16	0.134463
620.15	7.71082e-16	0.106153
620.307	7.91065e-16	0.0773572
620.465	8.09504e-16	0.0483411
620.622	8.266e-16	0.0189845
620.779	8.42342e-16	-0.0104773
620.936	8.56712e-16	-0.040144
621.093	8.69738e-16	-0.0698663
621.25	8.8133e-16	-0.0996886
621.407	8.91385e-16	-0.129434
621.564	9.00033e-16	-0.159401
621.721	9.07283e-16	-0.189095
621.878	9.13114e-16	-0.218548
622.035	9.17534e-16	-0.248037
622.192	9.2045e-16	-0.27735
622.35	9.21897e-16	-0.306515
622.507	9.22234e-16	-0.335344
622.664	9.20918e-16	-0.363951
622.821	9.18347e-16	-0.392198
622.978	9.1437e-16	-0.420144
623.135	9.09339e-16	-0.447687
623.292	9.02517e-16	-0.474855
623.449	8.94881e-16	-0.501607
623.606	8.86003e-16	-0.527577
623.763	8.75842e-16	-0.55321
623.92	8.64538e-16	-0.578105
624.077	8.5222e-16	-0.602334
624.234	8.388e-16	-0.625966
624.392	8.24395e-16	-0.648746
624.549	8.09099e-16	-0.670525
624.706	7.92955e-16	-0.691407
624.863	7.75964e-16	-0.711275
625.02	7.58373e-16	-0.729829
625.177	7.39875e-16	-0.747232
625.334	7.20943e-16	-0.763231
625.491	7.01426e-16	-0.777768
625.648	6.81518e-16	-0.790773
625.805	6.61276e-16	-0.80187
625.962	6.40864e-16	-0.810928
626.119	6.20299e-16	-0.817769
626.276	5.996e-16	-0.822515
626.434	5.78951e-16	-0.824537
626.591	5.58615e-16	-0.823576
626.748	5.38655e-16	-0.819918
626.905	5.19196e-16	-0.812729
627.062	5.00495e-16	-0.802218
627.219	4.82497e-16	-0.78771
627.376	4.65464e-16	-0.76954
627.533	4.49591e-16	-0.747393
627.69	4.35122e-16	-0.721292
627.847	4.22178e-16	-0.691204
628.004	4.1088e-16	-0.65766
628.161	4.01362e-16	-0.620561
628.319	3.9392e-16	-0.580627
628.476	3.88412e-16	-0.538946
628.633	3.85092e-16	-0.495981
628.79	3.83883e-16	-0.452471
628.947	3.84663e-16	-0.409793
629.104	3.87339e-16	-0.368343
629.261	3.91969e-16	-0.329143
629.418	3.98193e-16	-0.292922
629.575	4.05882e-16	-0.259852
629.732	4.14735e-16	-0.230186
629.889	4.24824e-16	-0.204248
630.046	4.35744e-16	-0.181842
630.203	4.4739e-16	-0.163035
630.361	4.59552e-16	-0.147718
630.518	4.72142e-16	-0.135364
630.675	4.84813e-16	-0.12616
630.832	4.97676e-16	-0.11965
630.989	5.10291e-16	-0.115392
631.146	5.23068e-16	-0.113651
631.303	5.35552e-16	-0.113767
631.46	5.47551e-16	-0.115763
631.617	5.59307e-16	-0.1192
631.774	5.70663e-16	-0.124228
631.931	5.81486e-16	-0.130486
632.088	5.91677e-16	-0.13789
632.246	6.01456e-16	-0.146239
632.403	6.10472e-16	-0.155223
632.56	6.18819e-16	-0.165087
632.717	6.26701e-16	-0.175558
632.874	6.33733e-16	-0.186436
633.031	6.40224e-16	-0.197824
633.188	6.45958e-16	-0.209334
633.345	6.51017e-16	-0.221112
633.502	6.55484e-16	-0.232957
633.659	6.591e-16	-0.244838
633.816	6.62205e-16	-0.256913
633.973	6.64558e-16	-0.268905
634.13	6.66415e-16	-0.280846
634.288	6.67447e-16	-0.292365
634.445	6.68078e-16	-0.303851
634.602	6.68103e-16	-0.315053
634.759	6.67435e-16	-0.325898
634.916	6.66332e-16	-0.336294
635.073	6.64697e-16	-0.34648
635.23	6.62803e-16	-0.35593
635.387	6.60277e-16	-0.364981
635.544	6.57504e-16	-0.373529
635.701	6.54304e-16	-0.381576
635.858	6.50853e-16	-0.389152
636.015	6.47032e-16	-0.395807
636.173	6.4309e-16	-0.402078
636.33	6.38847e-16	-0.407561
636.487	6.34581e-16	-0.412663
636.644	6.30127e-16	-0.416764
636.801	6.25576e-16	-0.420275
636.958	6.21003e-16	-0.422953
637.115	6.1649e-16	-0.425403
637.272	6.12011e-16	-0.426942
637.429	6.07543e-16	-0.427691
637.586	6.03246e-16	-0.428127
637.743	5.99008e-16	-0.427628
637.9	5.94975e-16	-0.426612
638.057	5.91118e-16	-0.425039
638.215	5.87369e-16	-0.422815
638.372	5.84098e-16	-0.420378
638.529	5.80927e-16	-0.417622
638.686	5.78113e-16	-0.414363
638.843	5.75476e-16	-0.410608
639	5.7309e-16	-0.406903
639.157	5.71004e-16	-0.402943
639.314	5.69235e-16	-0.398565
639.471	5.67714e-16	-0.394353
639.628	5.66432e-16	-0.389956
639.785	5.65422e-16	-0.385864
639.942	5.64524e-16	-0.381394
640.1	5.64149e-16	-0.377234
640.257	5.637e-16	-0.372951
640.414	5.63625e-16	-0.369317
640.571	5.63618e-16	-0.365374
640.728	5.63884e-16	-0.36183
640.885	5.64162e-16	-0.358693
641.042	5.64615e-16	-0.355427
641.199	5.65148e-16	-0.352385
641.356	5.65842e-16	-0.349615
641.513	5.66424e-16	-0.347437
641.67	5.67172e-16	-0.345053
641.827	5.67966e-16	-0.342997
641.984	5.68747e-16	-0.341125
642.142	5.69528e-16	-0.339614
642.299	5.70319e-16	-0.3382
642.456	5.71139e-16	-0.336863
642.613	5.71799e-16	-0.33591
642.77	5.72638e-16	-0.334875
642.927	5.73411e-16	-0.333957
643.084	5.7404e-16	-0.333211
643.241	5.74681e-16	-0.332656
643.398	5.75289e-16	-0.332025
643.555	5.75821e-16	-0.331453
643.712	5.76263e-16	-0.330928
643.869	5.76754e-16	-0.33053
644.026	5.77339e-16	-0.329964
644.184	5.77759e-16	-0.329627
644.341	5.78167e-16	-0.329033
644.498	5.7861e-16	-0.328733
644.655	5.79048e-16	-0.32836
644.812	5.79505e-16	-0.327909
644.969	5.7987e-16	-0.327342
645.126	5.8028e-16	-0.326848
645.283	5.80878e-16	-0.326512
645.44	5.81386e-16	-0.326162
645.597	5.819e-16	-0.325771
645.754	5.82468e-16	-0.3254
645.911	5.83183e-16	-0.325027
646.069	5.83748e-16	-0.324919
646.226	5.84477e-16	-0.324873
646.383	5.85182e-16	-0.324694
646.54	5.85899e-16	-0.324732
646.697	5.86655e-16	-0.325032
646.854	5.87465e-16	-0.325429
647.011	5.88327e-16	-0.325825
647.168	5.89132e-16	-0.32648
647.325	5.89919e-16	-0.327338
647.482	5.90674e-16	-0.328363
647.639	5.91436e-16	-0.329499
647.796	5.9222e-16	-0.33071
647.953	5.92929e-16	-0.332342
648.111	5.93494e-16	-0.334038
648.268	5.93964e-16	-0.336162
648.425	5.94395e-16	-0.338261
648.582	5.94737e-16	-0.340589
648.739	5.94956e-16	-0.343036
648.896	5.95035e-16	-0.345599
649.053	5.94938e-16	-0.348478
649.21	5.94551e-16	-0.351296
649.367	5.94202e-16	-0.354161
649.524	5.9358e-16	-0.357215
649.681	5.9281e-16	-0.360291
649.838	5.91774e-16	-0.36338
649.996	5.90506e-16	-0.366308
650.153	5.89e-16	-0.36942
650.31	5.87378e-16	-0.372371
650.467	5.855e-16	-0.375062
650.624	5.8341e-16	-0.377735
650.781	5.81037e-16	-0.380326
650.938	5.78396e-16	-0.382357
651.095	5.75757e-16	-0.384078
651.252	5.72883e-16	-0.385612
651.409	5.69678e-16	-0.386931
651.566	5.66388e-16	-0.387818
651.723	5.63044e-16	-0.387987
651.88	5.59478e-16	-0.38761
652.038	5.55887e-16	-0.387072
652.195	5.5218e-16	-0.38586
652.352	5.48496e-16	-0.383654
652.509	5.44743e-16	-0.38106
652.666	5.41036e-16	-0.37769
652.823	5.37295e-16	-0.373852
652.98	5.33697e-16	-0.369185
653.137	5.30386e-16	-0.3636
653.294	5.27081e-16	-0.357521
653.451	5.241e-16	-0.350482
653.608	5.21291e-16	-0.342886
653.765	5.18912e-16	-0.334535
653.923	5.16763e-16	-0.325691
654.08	5.15008e-16	-0.316148
654.237	5.1368e-16	-0.306079
654.394	5.12801e-16	-0.295819
654.551	5.12478e-16	-0.28513
654.708	5.12625e-16	-0.274038
654.865	5.13258e-16	-0.262787
655.022	5.14468e-16	-0.251783
655.179	5.16214e-16	-0.240612
655.336	5.18567e-16	-0.229846
655.493	5.21442e-16	-0.219198
655.65	5.24846e-16	-0.209149
655.807	5.28687e-16	-0.199764
655.965	5.33197e-16	-0.190827
656.122	5.38081e-16	-0.182506
656.279	5.4344e-16	-0.175202
656.436	5.49257e-16	-0.16873
656.593	5.55403e-16	-0.163265
656.75	5.61923e-16	-0.158494
656.907	5.68798e-16	-0.154988
657.064	5.75791e-16	-0.152617
657.221	5.82983e-16	-0.151044
657.378	5.90391e-16	-0.150662
657.535	5.97813e-16	-0.15129
657.692	6.05398e-16	-0.152991
657.85	6.12832e-16	-0.155823
658.007	6.20274e-16	-0.159211
658.164	6.27526e-16	-0.163847
658.321	6.34772e-16	-0.169277
658.478	6.41666e-16	-0.175637
658.635	6.48451e-16	-0.182659
658.792	6.54968e-16	-0.190751
658.949	6.6096e-16	-0.19934
659.106	6.66696e-16	-0.208755
659.263	6.7205e-16	-0.218892
659.42	6.7699e-16	-0.22926
659.577	6.81407e-16	-0.240439
659.734	6.85156e-16	-0.252302
659.892	6.88627e-16	-0.264438
660.049	6.9137e-16	-0.27689
660.206	6.93619e-16	-0.290055
660.363	6.95153e-16	-0.303073
660.52	6.96092e-16	-0.31649
660.677	6.96556e-16	-0.330182
660.834	6.96203e-16	-0.344071
660.991	6.95092e-16	-0.358149
661.148	6.93441e-16	-0.372138
661.305	6.91056e-16	-0.386285
661.462	6.88002e-16	-0.400104
661.619	6.84249e-16	-0.414132
661.776	6.7996e-16	-0.427653
661.934	6.74784e-16	-0.441116
662.091	6.68937e-16	-0.454472
662.248	6.62523e-16	-0.467241
662.405	6.55332e-16	-0.479653
662.562	6.47594e-16	-0.49166
662.719	6.39319e-16	-0.502988
662.876	6.30263e-16	-0.513583
663.033	6.208e-16	-0.523436
663.19	6.10806e-16	-0.532498
663.347	6.00285e-16	-0.54061
663.504	5.89474e-16	-0.547409
663.661	5.78069e-16	-0.553537
663.819	5.66455e-16	-0.557825
663.976	5.54481e-16	-0.560907
664.133	5.42373e-16	-0.562396
664.29	5.30021e-16	-0.561845
664.447	5.17747e-16	-0.559713
664.604	5.05422e-16	-0.555288
664.761	4.93304e-16	-0.548911
664.918	4.8131e-16	-0.539625
665.075	4.69604e-16	-0.528561
665.232	4.58488e-16	-0.514451
665.389	4.47717e-16	-0.497381
665.546	4.37828e-16	-0.478015
665.703	4.2879e-16	-0.455681
665.861	4.20712e-16	-0.430365
666.018	4.13687e-16	-0.402805
666.175	4.07848e-16	-0.372971
666.332	4.03496e-16	-0.340918
666.489	4.00495e-16	-0.307331
666.646	3.98926e-16	-0.272979
666.803	3.99072e-16	-0.237943
666.96	4.00742e-16	-0.20302
667.117	4.04005e-16	-0.168918
667.274	4.08889e-16	-0.135894
667.431	4.14987e-16	-0.10462
667.588	4.22715e-16	-0.075503
667.746	4.31678e-16	-0.0489549
667.903	4.41995e-16	-0.0251516
668.06	4.53173e-16	-0.00394919
668.217	4.65363e-16	0.0142961
668.374	4.78374e-16	0.0292023
668.531	4.91994e-16	0.0415516
668.688	5.06295e-16	0.0511921
668.845	5.20974e-16	0.0579173
669.002	5.3586e-16	0.0622924
669.159	5.51008e-16	0.0640688
669.316	5.66272e-16	0.0639178
669.473	5.81576e-16	0.0615892
669.63	5.96813e-16	0.0572692
669.788	6.1194e-16	0.0509364
669.945	6.268e-16	0.0434859
670.102	6.41271e-16	0.0342685
670.259	6.55374e-16	0.0236482
670.416	6.6928e-16	0.0118841
670.573	6.82335e-16	-0.00126377
670.73	6.95121e-16	-0.015345
670.887	7.07165e-16	-0.0304795
671.044	7.18637e-16	-0.0463764
671.201	7.29447e-16	-0.0630775
671.358	7.39352e-16	-0.0806878
671.515	7.48535e-16	-0.0986901
671.673	7.57008e-16	-0.117541
671.83	7.64673e-16	-0.136793
671.987	7.71385e-16	-0.156721
672.144	7.77193e-16	-0.176773
672.301	7.82124e-16	-0.197314
672.458	7.86052e-16	-0.218346
672.615	7.89212e-16	-0.239484
672.772	7.9111e-16	-0.261041
672.929	7.92347e-16	-0.282588
673.086	7.92286e-16	-0.304399
673.243	7.91442e-16	-0.326325
673.4	7.8942e-16	-0.348269
673.557	7.8643e-16	-0.370151
673.715	7.82476e-16	-0.392019
673.872	7.77452e-16	-0.413875
674.029	7.71334e-16	-0.435389
674.186	7.64384e-16	-0.457015
674.343	7.56419e-16	-0.478246
674.5	7.47413e-16	-0.499155
674.657	7.37252e-16	-0.519741
674.814	7.2652e-16	-0.539728
674.971	7.14535e-16	-0.559403
675.128	7.0179e-16	-0.578501
675.285	6.88239e-16	-0.59685
675.442	6.73897e-16	-0.614488
675.6	6.58707e-16	-0.631169
675.757	6.42678e-16	-0.646951
675.914	6.26125e-16	-0.661416
676.071	6.08624e-16	-0.674504
676.228	5.90616e-16	-0.686135
676.385	5.7219e-16	-0.696217
676.542	5.53185e-16	-0.70431
676.699	5.33898e-16	-0.710131
676.856	5.14356e-16	-0.713308
677.013	4.94542e-16	-0.713864
677.17	4.74708e-16	-0.710982
677.327	4.54957e-16	-0.704719
677.484	4.35497e-16	-0.694066
677.642	4.16645e-16	-0.678456
677.799	3.98047e-16	-0.658075
677.956	3.80562e-16	-0.631511
678.113	3.64224e-16	-0.599329
678.27	3.49173e-16	-0.560265
678.427	3.35804e-16	-0.514298
678.584	3.24652e-16	-0.461626
678.741	3.1589e-16	-0.403121
678.898	3.09861e-16	-0.339634
679.055	3.06521e-16	-0.27286
679.212	3.06291e-16	-0.204292
679.369	3.09392e-16	-0.136892
679.526	3.15171e-16	-0.0718042
679.684	3.23904e-16	-0.011652
679.841	3.35142e-16	0.0428703
679.998	3.48638e-16	0.090866
680.155	3.64255e-16	0.131548
680.312	3.81152e-16	0.166348
680.469	3.9969e-16	0.194318
680.626	4.19119e-16	0.215977
680.783	4.39519e-16	0.232193
680.94	4.60564e-16	0.243172
681.097	4.81774e-16	0.250175
681.254	5.03381e-16	0.252666
681.411	5.24824e-16	0.252332
681.569	5.46464e-16	0.248481
681.726	5.67945e-16	0.242122
681.883	5.89106e-16	0.233508
682.04	6.09828e-16	0.222144
682.197	6.30108e-16	0.209256
682.354	6.4989e-16	0.194867
682.511	6.68904e-16	0.178454
682.668	6.8734e-16	0.161358
682.825	7.05103e-16	0.142601
682.982	7.21938e-16	0.123071
683.139	7.37903e-16	0.102442
683.296	7.53138e-16	0.0811546
683.453	7.67188e-16	0.059014
683.611	7.80419e-16	0.0362143
683.768	7.92558e-16	0.0128026
683.925	8.03653e-16	-0.0108913
684.082	8.1361e-16	-0.0353416
684.239	8.22511e-16	-0.0599173
684.396	8.30338e-16	-0.0848597
684.553	8.36795e-16	-0.110143
684.71	8.42411e-16	-0.135481
684.867	8.46537e-16	-0.161281
685.024	8.4955e-16	-0.187067
685.181	8.5151e-16	-0.212643
685.338	8.52209e-16	-0.238976
685.496	8.51477e-16	-0.26456
685.653	8.49834e-16	-0.290518
685.81	8.46832e-16	-0.316342
685.967	8.42647e-16	-0.34217
686.124	8.37213e-16	-0.367737
686.281	8.30499e-16	-0.392738
686.438	8.22901e-16	-0.418011
686.595	8.14183e-16	-0.442574
686.752	8.04008e-16	-0.466736
686.909	7.92937e-16	-0.490892
687.066	7.81001e-16	-0.514126
687.223	7.67736e-16	-0.537012
687.38	7.53691e-16	-0.559075
687.538	7.38405e-16	-0.580615
687.695	7.22432e-16	-0.600894
687.852	7.05702e-16	-0.620724
688.009	6.87889e-16	-0.639584
688.166	6.69491e-16	-0.656582
688.323	6.50507e-16	-0.673035
688.48	6.30709e-16	-0.687327
688.637	6.10299e-16	-0.700183
688.794	5.89716e-16	-0.711005
688.951	5.68615e-16	-0.720003
689.108	5.47341e-16	-0.725958
689.265	5.25711e-16	-0.729769
689.423	5.04199e-16	-0.730027
689.58	4.8284e-16	-0.72678
689.737	4.61744e-16	-0.719927
689.894	4.41162e-16	-0.708077
690.051	4.20913e-16	-0.691961
690.208	4.01917e-16	-0.669848
690.365	3.83701e-16	-0.641721
690.522	3.67026e-16	-0.607946
690.679	3.52072e-16	-0.567323
690.836	3.39093e-16	-0.520222
690.993	3.28399e-16	-0.467218
691.15	3.2023e-16	-0.408977
691.307	3.14861e-16	-0.346516
691.465	3.12227e-16	-0.282249
691.622	3.1267e-16	-0.21685
691.779	3.15899e-16	-0.153445
691.936	3.22042e-16	-0.0932969
692.093	3.30685e-16	-0.038909
692.25	3.41343e-16	0.0110305
692.407	3.54081e-16	0.0537574
692.564	3.68411e-16	0.0907584
692.721	3.83953e-16	0.121128
692.878	4.00666e-16	0.145273
693.035	4.18004e-16	0.164331
693.192	4.35972e-16	0.178415
693.349	4.54203e-16	0.188122
693.507	4.72465e-16	0.193726
693.664	4.90903e-16	0.196246
693.821	5.08951e-16	0.195258
693.978	5.2697e-16	0.191724
694.135	5.44521e-16	0.185389
694.292	5.61625e-16	0.177019
694.449	5.78115e-16	0.167624
694.606	5.94082e-16	0.156025
694.763	6.09205e-16	0.143354
694.92	6.23822e-16	0.129259
695.077	6.376e-16	0.114192
695.234	6.50346e-16	0.0979604
695.392	6.62413e-16	0.0815009
695.549	6.73643e-16	0.0641851
695.706	6.83869e-16	0.0462459
695.863	6.93219e-16	0.0276955
696.02	7.01663e-16	0.00901481
696.177	7.09006e-16	-0.00972991
696.334	7.15272e-16	-0.0289099
696.491	7.20819e-16	-0.048209
696.648	7.25478e-16	-0.0677802
696.805	7.28813e-16	-0.0866934
696.962	7.31477e-16	-0.105937
697.119	7.33024e-16	-0.125095
697.276	7.33505e-16	-0.14389
697.434	7.33302e-16	-0.162255
697.591	7.32244e-16	-0.180653
697.748	7.30253e-16	-0.198337
697.905	7.27415e-16	-0.215834
698.062	7.23715e-16	-0.232359
698.219	7.19396e-16	-0.249003
698.376	7.14243e-16	-0.264418
698.533	7.08272e-16	-0.279417
698.69	7.0203e-16	-0.293577
698.847	6.95068e-16	-0.306848
699.004	6.87465e-16	-0.319498
699.161	6.79434e-16	-0.330864
699.319	6.70842e-16	-0.341502
699.476	6.62166e-16	-0.350971
699.633	6.53138e-16	-0.359227
699.79	6.43704e-16	-0.366442
699.947	6.34321e-16	-0.37246
700.104	6.24825e-16	-0.377165
700.261	6.15352e-16	-0.380753
700.418	6.05913e-16	-0.382401
700.575	5.96545e-16	-0.383348
700.732	5.87573e-16	-0.382282
700.889	5.7869e-16	-0.380289
701.046	5.70332e-16	-0.376708
701.203	5.62281e-16	-0.371713
701.361	5.54891e-16	-0.365758
701.518	5.47855e-16	-0.358662
701.675	5.41549e-16	-0.350155
701.832	5.3585e-16	-0.34084
701.989	5.31007e-16	-0.330863
702.146	5.26649e-16	-0.319984
702.303	5.23273e-16	-0.309108
702.46	5.20335e-16	-0.297061
702.617	5.18443e-16	-0.285012
702.774	5.17219e-16	-0.273275
702.931	5.16492e-16	-0.261721
703.088	5.16726e-16	-0.250372
703.246	5.17302e-16	-0.239646
703.403	5.18619e-16	-0.229749
703.56	5.20344e-16	-0.220504
703.717	5.2274e-16	-0.212067
703.874	5.2548e-16	-0.20423
704.031	5.28402e-16	-0.197663
704.188	5.31704e-16	-0.192342
704.345	5.35015e-16	-0.187938
704.502	5.38748e-16	-0.184588
704.659	5.42238e-16	-0.182122
704.816	5.45796e-16	-0.180745
704.973	5.49203e-16	-0.180333
705.13	5.52601e-16	-0.180596
705.288	5.5569e-16	-0.182059
705.445	5.58576e-16	-0.183944
705.602	5.61301e-16	-0.18676
705.759	5.63621e-16	-0.190122
705.916	5.65484e-16	-0.194031
706.073	5.67032e-16	-0.198335
706.23	5.68148e-16	-0.202831
706.387	5.68851e-16	-0.207903
706.544	5.69065e-16	-0.213242
706.701	5.6879e-16	-0.21844
706.858	5.68075e-16	-0.223747
707.015	5.66955e-16	-0.229091
707.173	5.65329e-16	-0.234249
707.33	5.63228e-16	-0.239032
707.487	5.60753e-16	-0.24349
707.644	5.5776e-16	-0.247787
707.801	5.54403e-16	-0.251403
707.958	5.50652e-16	-0.254396
708.115	5.46666e-16	-0.256814
708.272	5.4241e-16	-0.258369
708.429	5.37716e-16	-0.259017
708.586	5.32986e-16	-0.258938
708.743	5.28168e-16	-0.257873
708.9	5.2319e-16	-0.255814
709.057	5.18187e-16	-0.252473
709.215	5.13287e-16	-0.247895
709.372	5.08495e-16	-0.242215
709.529	5.03709e-16	-0.235264
709.686	4.99472e-16	-0.22729
709.843	4.95342e-16	-0.217964
710	4.91811e-16	-0.207657
710.157	4.8864e-16	-0.196505
710.314	4.85952e-16	-0.183896
710.471	4.83795e-16	-0.17076
710.628	4.82265e-16	-0.15661
710.785	4.81706e-16	-0.141977
710.942	4.81565e-16	-0.127283
711.099	4.82212e-16	-0.112216
711.257	4.83768e-16	-0.0971083
711.414	4.86201e-16	-0.0820645
711.571	4.8921e-16	-0.0676809
711.728	4.9297e-16	-0.0536179
711.885	4.97546e-16	-0.0406385
712.042	5.02926e-16	-0.0282443
712.199	5.0874e-16	-0.0170762
712.356	5.15175e-16	-0.00701279
712.513	5.22246e-16	0.00165434
712.67	5.29669e-16	0.0089401
712.827	5.37601e-16	0.0148685
712.984	5.45953e-16	0.0196835
713.142	5.54511e-16	0.0227371
713.299	5.63231e-16	0.0245837
713.456	5.72164e-16	0.0249648
713.613	5.81188e-16	0.0242527
713.77	5.90092e-16	0.0221382
713.927	5.98868e-16	0.0187478
714.084	6.07677e-16	0.0139813
714.241	6.16213e-16	0.0083107
714.398	6.24476e-16	0.00171931
714.555	6.32546e-16	-0.00592086
714.712	6.40145e-16	-0.0146686
714.869	6.47334e-16	-0.0240444
715.026	6.54053e-16	-0.0342748
715.184	6.60433e-16	-0.0450922
715.341	6.66143e-16	-0.0565627
715.498	6.71429e-16	-0.0684495
715.655	6.76117e-16	-0.0812629
715.812	6.80019e-16	-0.0941684
715.969	6.83554e-16	-0.10766
716.126	6.86213e-16	-0.12131
716.283	6.88169e-16	-0.135129
716.44	6.89598e-16	-0.149311
716.597	6.90311e-16	-0.163508
716.754	6.90291e-16	-0.17787
716.911	6.89582e-16	-0.192162
717.069	6.88077e-16	-0.206321
717.226	6.86033e-16	-0.220359
717.383	6.83327e-16	-0.234305
717.54	6.79762e-16	-0.247941
717.697	6.75579e-16	-0.261363
717.854	6.70805e-16	-0.274239
718.011	6.65421e-16	-0.286789
718.168	6.59492e-16	-0.298887
718.325	6.52906e-16	-0.310173
718.482	6.4585e-16	-0.321215
718.639	6.38363e-16	-0.331073
718.796	6.30336e-16	-0.340357
718.953	6.21954e-16	-0.348613
719.111	6.13147e-16	-0.356298
719.268	6.04028e-16	-0.362579
719.425	5.94644e-16	-0.367955
719.582	5.85256e-16	-0.372073
719.739	5.75554e-16	-0.374839
719.896	5.65775e-16	-0.37637
720.053	5.55987e-16	-0.376544
720.21	5.4628e-16	-0.37501
720.367	5.36734e-16	-0.372394
720.524	5.27344e-16	-0.36794
720.681	5.184e-16	-0.361949
720.838	5.09725e-16	-0.354422
720.996	5.01422e-16	-0.345125
721.153	4.93695e-16	-0.334329
721.31	4.86495e-16	-0.322081
721.467	4.80011e-16	-0.308286
721.624	4.74263e-16	-0.293218
721.781	4.69291e-16	-0.27709
721.938	4.65125e-16	-0.259777
722.095	4.61767e-16	-0.241785
722.252	4.59202e-16	-0.223489
722.409	4.57651e-16	-0.204647
722.566	4.56929e-16	-0.185513
722.723	4.57054e-16	-0.166912
722.88	4.58133e-16	-0.148418
723.038	4.60016e-16	-0.130541
723.195	4.62674e-16	-0.113679
723.352	4.65902e-16	-0.0973567
723.509	4.69892e-16	-0.0826938
723.666	4.74489e-16	-0.0691133
723.823	4.79537e-16	-0.056583
723.98	4.85159e-16	-0.0457024
724.137	4.90978e-16	-0.0360121
724.294	4.97197e-16	-0.0277761
724.451	5.03567e-16	-0.0210029
724.608	5.10254e-16	-0.0156763
724.765	5.16835e-16	-0.0115947
724.923	5.23523e-16	-0.00872197
725.08	5.30186e-16	-0.00716769
725.237	5.36781e-16	-0.00657287
725.394	5.43157e-16	-0.00713784
725.551	5.49389e-16	-0.0087189
725.708	5.55304e-16	-0.0109516
725.865	5.6105e-16	-0.0141697
726.022	5.66418e-16	-0.0180832
726.179	5.71469e-16	-0.0226831
726.336	5.76131e-16	-0.0276568
726.493	5.80431e-16	-0.033205
726.65	5.8429e-16	-0.0391773
726.807	5.8776e-16	-0.0455675
726.965	5.90791e-16	-0.052024
727.122	5.93379e-16	-0.058725
727.279	5.95562e-16	-0.0655673
727.436	5.97273e-16	-0.0725542
727.593	5.98604e-16	-0.0793655
727.75	5.99534e-16	-0.0862029
727.907	6.00028e-16	-0.0929012
728.064	6.00087e-16	-0.0995186
728.221	5.99872e-16	-0.105761
728.378	5.99196e-16	-0.111652
728.535	5.98361e-16	-0.117337
728.692	5.97088e-16	-0.122708
728.849	5.95533e-16	-0.127648
729.007	5.93792e-16	-0.131853
729.164	5.91818e-16	-0.135936
729.321	5.89649e-16	-0.139479
729.478	5.87306e-16	-0.142296
729.635	5.84979e-16	-0.144783
729.792	5.82491e-16	-0.14648
729.949	5.80042e-16	-0.147709
730.106	5.77589e-16	-0.148392
730.263	5.75219e-16	-0.148666
730.42	5.7275e-16	-0.148189
730.577	5.70637e-16	-0.147042
730.734	5.68496e-16	-0.145814
730.892	5.66596e-16	-0.14377
731.049	5.64759e-16	-0.141508
731.206	5.63299e-16	-0.138857
731.363	5.62145e-16	-0.135941
731.52	5.61161e-16	-0.132695
731.677	5.60416e-16	-0.129298
731.834	5.60048e-16	-0.125645
731.991	5.59991e-16	-0.122174
732.148	5.60094e-16	-0.118535
732.305	5.60591e-16	-0.114927
732.462	5.61268e-16	-0.111399
732.619	5.62347e-16	-0.108411
732.776	5.6364e-16	-0.105415
732.934	5.65109e-16	-0.102873
